basvuru_id,kombinasyon_kodu,meslek,konaklama,ulasim,bolge,cocuklu,profil_tipi,yas,cinsiyet,seyahat_suresi_gun,onceki_schengen,onceki_ret,pas_gecerlilik_gun,pas_bos_sayfa,sig_teminat_eur,sig_schengen_kapsamli,sig_gidis_oncesi_var,sig_donus_sonrasi_var,sig_eur_belirtilmis,banka_son_bakim_gun,banka_kase_imza_var,banka_bakiye_eur,banka_6ay_duzenli,banka_trend,banka_ani_para,form_imzali_tarihli,form_adres_var,form_telefon_sahip,form_seyahat_tarihi_tutarli,bildirge_gelir_beyan,bildirge_seyahat_arkadasi,rez_yolcu_adlari_tam,rez_tarih_tutarli,rez_donus_bileti_var,konal_tum_isimler_var,meslek_antelli_kagit,meslek_kase_imza,meslek_belge_yasi_gun,faaliyet_yasi_gun,faaliyet_kaynak,faaliyet_kase_var,imza_sirkuleri_var,SKOR_PASAPORT,SKOR_SIGORTA,SKOR_BANKA,SKOR_BASVURU_FORMU,SKOR_BILDIRGE,SKOR_ULASIM,SKOR_KONAKLAMA,SKOR_MESLEK,SKOR_MUVAFAKATNAME,ort_skor,min_skor,n_kritik,n_yuksek,n_orta,onay_olasiligi,etiket,etiket_aciklama,muv_noter_onayli,muv_her_iki_ebeveyn,muv_gecerlilik_gun,yesil_kart_var,davet_renkli_cikti,davet_oturma_izni_var,muv_apostille_var
0d1970e5,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKSUZ,cocuk,otel,gemi,diger,0,riskli,50,Kadın,18,2,0,502,4,28088,True,True,True,False,11,False,104.17,True,stabil,False,True,True,True,True,False,True,True,True,,True,,,,,,,,1.0,0.4,0.2,1.0,0.8,1.0,1.0,,0.2,0.7,0.2,5,2,0,0.202,1,Onay,True,True,175.0,,,,False
35fcf74b,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKSUZ,cocuk,otel,gemi,diger,0,orta,59,Kadın,5,4,0,151,13,54173,True,True,True,True,7,True,1255.79,False,stabil,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,0.8,1.0,1.0,1.0,1.0,,1.0,0.975,0.8,0,1,0,0.785,1,Onay,True,True,52.0,,,,True
c2a8e652,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKSUZ,cocuk,otel,gemi,diger,0,orta,37,Erkek,15,3,1,246,11,36797,True,True,True,True,20,True,3225.59,True,artan,False,True,False,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,0.6,0.8,1.0,1.0,1.0,,1.0,0.925,0.6,1,1,0,0.659,1,Onay,True,True,28.0,,,,True
1f3c4283,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKSUZ,cocuk,otel,gemi,diger,0,ideal,30,Erkek,6,7,1,499,15,37489,True,False,True,True,2,True,9585.45,True,artan,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,0.6,1.0,1.0,1.0,1.0,1.0,,1.0,0.95,0.6,1,0,0,0.706,1,Onay,True,True,51.0,,,,True
cd8b6b36,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKSUZ,cocuk,otel,gemi,diger,0,orta,30,Kadın,7,2,0,390,13,55746,False,True,True,True,3,False,2485.35,True,artan,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,0.6,0.6,1.0,1.0,1.0,1.0,,0.2,0.8,0.2,4,0,0,0.378,0,Ret — Muvafakatname: skor 0.20,True,False,67.0,,,,False
51ae43c4,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKSUZ,cocuk,otel,gemi,diger,0,ideal,53,Kadın,19,5,0,347,18,31149,True,True,True,True,15,True,5601.1,True,artan,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,33.0,,,,True
f121787d,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKSUZ,cocuk,otel,gemi,diger,0,orta,57,Kadın,7,4,1,393,6,56517,True,True,True,True,13,True,2025.7,True,stabil,False,True,True,True,True,True,False,True,True,,False,,,,,,,,1.0,1.0,1.0,1.0,0.92,1.0,0.8,,0.6,0.915,0.6,1,1,1,0.658,1,Onay,False,True,50.0,,,,True
7268163b,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKSUZ,cocuk,otel,gemi,diger,0,ideal,44,Erkek,20,7,1,96,2,45363,True,True,True,True,7,True,3251.55,True,stabil,False,True,True,True,True,True,True,True,False,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.8,1.0,,1.0,0.975,0.8,0,1,0,0.785,1,Onay,True,True,80.0,,,,True
15594819,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKLU,cocuk,otel,gemi,diger,1,riskli,39,Kadın,18,1,0,418,6,31304,True,True,False,True,7,False,789.82,True,stabil,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,0.6,0.2,1.0,1.0,1.0,1.0,,0.6,0.8,0.2,4,0,0,0.244,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.20,True,False,8.0,,,,True
924708a8,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKLU,cocuk,otel,gemi,diger,1,ideal,28,Erkek,12,4,0,186,8,47224,True,True,True,True,11,True,5338.5,True,stabil,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,71.0,,,,True
d45c5fce,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKLU,cocuk,otel,gemi,diger,1,ideal,28,Kadın,19,7,1,255,18,55606,True,False,True,True,14,True,14700.73,True,stabil,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,0.6,1.0,1.0,1.0,1.0,1.0,,0.6,0.9,0.6,2,0,0,0.639,1,Onay,False,True,37.0,,,,True
2a26662a,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKLU,cocuk,otel,gemi,diger,1,riskli,47,Kadın,15,0,0,285,5,22445,True,True,True,True,21,False,610.5,True,artan,False,True,True,True,False,False,True,True,True,,True,,,,,,,,1.0,0.6,0.0,0.8,0.8,1.0,1.0,,0.6,0.725,0.0,5,2,0,0.186,1,Onay,True,True,81.0,,,,False
854ef5d0,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKLU,cocuk,otel,gemi,diger,1,orta,52,Kadın,18,2,0,211,4,26039,True,True,True,True,8,True,2996.82,True,stabil,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,0.6,1.0,1.0,1.0,1.0,1.0,,1.0,0.95,0.6,1,0,0,0.7,1,Onay,True,True,18.0,,,,True
c687e43a,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKLU,cocuk,otel,gemi,diger,1,ideal,52,Erkek,11,3,0,322,2,58966,True,True,True,True,39,True,10571.51,True,stabil,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,0.6,1.0,1.0,1.0,1.0,,1.0,0.95,0.6,1,0,0,0.706,1,Onay,True,True,56.0,,,,True
d0ea7bee,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKLU,cocuk,otel,gemi,diger,1,riskli,51,Erkek,15,1,0,423,0,35314,True,True,True,True,32,True,705.87,False,azalan,False,True,False,True,True,True,True,True,True,,True,,,,,,,,0.6,1.0,0.0,0.8,1.0,1.0,1.0,,0.2,0.7,0.0,5,3,0,0.19,1,Onay,True,True,115.0,,,,False
21a4f25b,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKLU,cocuk,otel,gemi,diger,1,orta,27,Erkek,5,4,1,422,10,36681,True,False,True,True,11,True,1961.89,False,artan,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,0.6,0.8,1.0,1.0,1.0,1.0,,0.6,0.875,0.6,2,1,0,0.584,1,Onay,True,True,50.0,,,,False
ce0b37a5,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKLU,cocuk,otel,gemi,diger,1,orta,23,Erkek,21,4,1,576,18,35773,True,True,True,True,13,True,2194.88,False,stabil,True,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,0.72,1.0,1.0,1.0,1.0,,0.6,0.915,0.6,1,1,1,0.658,1,Onay,True,False,33.0,,,,True
84fe6f94,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKLU,cocuk,otel,gemi,diger,1,orta,30,Erkek,18,2,0,534,6,59919,True,True,True,True,6,False,2299.25,True,stabil,False,False,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,0.6,0.6,1.0,1.0,1.0,,1.0,0.9,0.6,2,0,0,0.617,1,Onay,True,True,13.0,,,,True
36a7b02c,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKLU,cocuk,otel,gemi,diger,1,ideal,52,Erkek,6,6,2,305,16,32500,True,True,True,True,10,True,10156.64,True,artan,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,51.0,,,,True
f3e89c24,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKLU,cocuk,otel,gemi,diger,1,orta,45,Erkek,20,3,0,359,17,16320,True,True,True,True,3,True,1339.52,True,stabil,True,True,True,True,True,True,False,True,True,,True,,,,,,,,1.0,0.6,0.92,1.0,0.92,1.0,1.0,,0.6,0.88,0.6,2,0,2,0.572,1,Onay,True,True,59.0,,,,False
2d42eb8a,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKLU,cocuk,otel,gemi,diger,1,riskli,38,Erkek,20,0,0,213,13,50741,False,True,True,True,8,True,218.97,True,artan,False,True,False,True,True,False,True,True,True,,True,,,,,,,,1.0,0.6,0.6,0.8,0.8,1.0,1.0,,1.0,0.85,0.6,2,2,0,0.416,1,Onay,True,True,83.0,,,,True
51412e8b,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKLU,cocuk,otel,gemi,diger,1,orta,29,Erkek,15,0,0,82,17,37235,True,True,True,True,8,True,2054.59,True,artan,False,True,False,True,True,True,True,True,False,,True,,,,,,,,0.6,1.0,1.0,0.8,1.0,0.8,1.0,,0.6,0.85,0.6,2,2,0,0.542,1,Onay,False,True,73.0,,,,True
816148d9,IT_TUR_COCUK_GEMI_OTEL_DIGER_COCUKLU,cocuk,otel,gemi,diger,1,riskli,41,Kadın,12,0,0,63,14,54166,True,True,True,True,35,False,342.68,True,azalan,False,True,True,True,False,True,True,True,True,,False,,,,,,,,0.6,1.0,0.0,0.8,1.0,1.0,0.8,,1.0,0.775,0.0,4,3,0,0.198,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.00,True,True,57.0,,,,True
c765829f,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKSUZ,cocuk,otel,tren,ankara,0,ideal,51,Erkek,5,2,0,396,3,56867,True,True,True,True,3,True,3927.29,True,artan,False,True,True,True,True,True,True,False,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.8,1.0,,1.0,0.975,0.8,0,1,0,0.785,1,Onay,True,True,38.0,,,,True
1560ad56,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKSUZ,cocuk,otel,tren,ankara,0,ideal,37,Kadın,7,3,1,467,2,44031,True,True,True,True,2,True,8040.62,True,stabil,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.6,0.95,0.6,1,0,0,0.706,1,Onay,True,True,162.0,,,,True
98bdb11f,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKSUZ,cocuk,otel,tren,ankara,0,ideal,42,Erkek,13,5,0,515,4,48292,True,True,True,True,4,True,3006.23,True,artan,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,85.0,,,,True
021fef48,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKSUZ,cocuk,otel,tren,ankara,0,orta,62,Kadın,16,2,0,239,12,38152,True,True,True,True,7,True,1286.05,True,stabil,True,True,True,True,True,True,True,False,True,,True,,,,,,,,1.0,1.0,0.92,1.0,1.0,0.8,1.0,,1.0,0.965,0.8,0,1,1,0.746,0,Ret — Ulaşım Rezervasyonu: skor 0.80,True,True,54.0,,,,True
b793a303,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKSUZ,cocuk,otel,tren,ankara,0,orta,37,Erkek,11,0,0,501,15,22935,True,True,True,True,28,True,3287.76,True,artan,False,True,True,True,True,False,True,True,True,,True,,,,,,,,1.0,0.6,0.6,1.0,0.8,1.0,1.0,,0.6,0.825,0.6,3,1,0,0.488,1,Onay,True,True,40.0,,,,False
44708878,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKSUZ,cocuk,otel,tren,ankara,0,orta,55,Erkek,5,2,0,405,6,34106,True,True,True,True,7,False,1856.4,True,azalan,False,True,True,True,True,False,True,False,True,,True,,,,,,,,1.0,1.0,0.4,1.0,0.8,0.8,1.0,,1.0,0.875,0.4,1,3,0,0.576,1,Onay,True,True,71.0,,,,True
906adbf3,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKSUZ,cocuk,otel,tren,ankara,0,ideal,46,Kadın,4,7,1,144,6,33998,True,True,True,True,14,True,14902.61,True,artan,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,85.0,,,,True
0b9bfe4b,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKSUZ,cocuk,otel,tren,ankara,0,ideal,43,Kadın,14,7,2,279,19,57638,True,True,True,True,14,True,3430.74,True,artan,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,72.0,,,,True
6bafe531,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKSUZ,cocuk,otel,tren,ankara,0,riskli,26,Erkek,15,0,0,499,1,52994,True,True,True,True,10,True,351.43,True,stabil,True,True,True,True,True,True,False,True,True,,True,,,,,,,,0.6,1.0,0.52,1.0,0.92,1.0,1.0,,1.0,0.88,0.52,2,0,2,0.443,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.52,True,True,52.0,,,,True
9d25e5c0,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKSUZ,cocuk,otel,tren,ankara,0,ideal,49,Erkek,13,8,1,104,9,34483,True,True,True,True,2,True,4521.23,False,artan,False,False,True,True,True,True,True,True,True,,False,,,,,,,,1.0,1.0,0.8,0.6,1.0,1.0,0.8,,1.0,0.9,0.6,1,2,0,0.657,1,Onay,True,True,48.0,,,,True
9e8db600,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKSUZ,cocuk,otel,tren,ankara,0,kritik_sorunlu,60,Kadın,7,1,0,90,5,54666,True,False,True,True,2,True,215.89,True,stabil,False,True,False,True,True,True,True,True,False,,True,,,,,,,,1.0,0.6,0.6,0.8,1.0,0.8,1.0,,1.0,0.85,0.6,2,2,0,0.284,0,Ret — Seyahat Sağlık Sigortası: skor 0.60,True,True,16.0,,,,True
81a5391c,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKSUZ,cocuk,otel,tren,ankara,0,orta,43,Erkek,11,0,0,591,18,34013,True,True,True,True,12,True,2243.9,True,stabil,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.6,0.95,0.6,1,0,0,0.684,1,Onay,False,True,12.0,,,,True
b21323bf,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKSUZ,cocuk,otel,tren,ankara,0,orta,35,Erkek,15,1,0,126,9,35811,True,True,True,True,2,True,2010.79,True,stabil,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,53.0,,,,True
99ed96fc,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKSUZ,cocuk,otel,tren,ankara,0,ideal,45,Erkek,16,4,1,181,6,43044,True,True,True,True,6,True,12091.04,True,stabil,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,16.0,,,,True
2a81d6ee,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKSUZ,cocuk,otel,tren,ankara,0,orta,51,Kadın,14,1,0,191,10,50941,True,True,True,True,1,True,2538.42,False,artan,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,0.8,1.0,1.0,1.0,1.0,,1.0,0.975,0.8,0,1,0,0.783,1,Onay,True,True,43.0,,,,True
e4a4ae44,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKLU,cocuk,otel,tren,ankara,1,ideal,30,Kadın,18,7,2,274,18,35893,True,True,True,True,15,True,4161.37,True,artan,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,75.0,,,,True
98b53954,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKLU,cocuk,otel,tren,ankara,1,orta,53,Erkek,4,4,1,391,12,35653,True,True,True,True,40,True,3414.94,True,azalan,False,True,True,True,False,True,True,True,True,,True,,,,,,,,1.0,1.0,0.4,0.8,1.0,1.0,1.0,,1.0,0.9,0.4,1,2,0,0.601,1,Onay,True,True,7.0,,,,True
b2905e7c,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKLU,cocuk,otel,tren,ankara,1,orta,42,Kadın,7,2,0,443,20,38916,True,True,True,True,7,True,3415.74,True,artan,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,63.0,,,,True
fd6de55d,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKLU,cocuk,otel,tren,ankara,1,ideal,29,Kadın,8,6,2,138,8,46669,True,True,True,True,5,True,11793.34,True,stabil,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,79.0,,,,True
aaac7bb1,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKLU,cocuk,otel,tren,ankara,1,riskli,41,Kadın,12,2,0,72,7,49714,True,True,True,True,2,True,107.99,True,stabil,False,True,True,False,False,True,True,True,True,,True,,,,,,,,0.6,1.0,0.6,0.6,1.0,1.0,1.0,,1.0,0.85,0.6,2,2,0,0.432,0,Ret — Pasaport: skor 0.60,True,True,62.0,,,,True
2715c673,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKLU,cocuk,otel,tren,ankara,1,orta,41,Kadın,13,2,0,265,10,36533,True,True,True,True,12,True,2567.48,True,artan,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,34.0,,,,True
553c3b8c,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKLU,cocuk,otel,tren,ankara,1,riskli,31,Kadın,7,1,0,99,17,16496,True,True,True,True,12,True,426.04,True,stabil,False,True,False,True,True,True,True,True,True,,False,,,,,,,,1.0,0.6,1.0,0.8,1.0,1.0,0.8,,0.0,0.775,0.0,4,2,0,0.21,0,Ret — Muvafakatname: skor 0.00,True,False,125.0,,,,False
bf6abfcb,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKLU,cocuk,otel,tren,ankara,1,ideal,28,Kadın,11,5,0,242,6,43634,True,True,True,True,9,True,11605.88,True,stabil,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.6,0.95,0.6,1,0,0,0.706,1,Onay,False,True,45.0,,,,True
a1b12d86,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKLU,cocuk,otel,tren,ankara,1,ideal,29,Kadın,19,6,2,343,11,44572,True,True,True,True,6,False,10253.98,True,stabil,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,0.6,1.0,1.0,1.0,1.0,,1.0,0.95,0.6,1,0,0,0.706,1,Onay,True,True,34.0,,,,True
9e99ea75,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKLU,cocuk,otel,tren,ankara,1,orta,35,Kadın,20,2,0,406,9,55790,True,True,True,True,32,True,1927.64,True,azalan,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,0.4,1.0,1.0,1.0,1.0,,1.0,0.925,0.4,1,1,0,0.599,1,Onay,True,True,76.0,,,,True
8b22b08e,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKLU,cocuk,otel,tren,ankara,1,riskli,49,Kadın,6,1,0,121,14,34328,False,True,True,True,14,False,994.73,True,stabil,False,False,True,True,True,False,True,True,True,,True,,,,,,,,1.0,0.6,0.6,0.6,0.8,1.0,1.0,,0.6,0.775,0.6,4,1,0,0.323,1,Onay,True,True,5.0,,,,False
14e9b557,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKLU,cocuk,otel,tren,ankara,1,ideal,42,Kadın,17,3,0,577,5,52520,True,True,True,True,10,True,8995.72,True,stabil,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,49.0,,,,True
5255917a,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKLU,cocuk,otel,tren,ankara,1,riskli,41,Erkek,11,0,0,444,9,19395,False,True,True,True,43,True,979.78,True,stabil,False,True,False,True,True,True,True,True,True,,True,,,,,,,,1.0,0.2,0.6,0.8,1.0,1.0,1.0,,0.2,0.725,0.2,5,1,0,0.191,0,Ret — Seyahat Sağlık Sigortası: skor 0.20,True,True,183.0,,,,False
e4815752,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKLU,cocuk,otel,tren,ankara,1,ideal,32,Erkek,9,4,1,131,4,53384,True,True,True,True,8,True,8807.75,True,stabil,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,6.0,,,,True
cfa96569,IT_TUR_COCUK_TREN_OTEL_ANKARA_COCUKLU,cocuk,otel,tren,ankara,1,orta,44,Erkek,11,1,0,139,10,30366,True,True,True,True,14,True,2779.61,True,artan,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.6,0.95,0.6,1,0,0,0.692,1,Onay,True,False,6.0,,,,True
79b77bbc,IT_TUR_COCUK_TREN_OTEL_ISTANBUL_COCUKSUZ,cocuk,otel,tren,istanbul,0,orta,26,Kadın,10,0,0,465,9,49296,True,True,True,True,14,True,1884.66,True,stabil,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.6,0.95,0.6,1,0,0,0.684,1,Onay,True,True,99.0,,,,True
cec5b30c,IT_TUR_COCUK_TREN_OTEL_ISTANBUL_COCUKSUZ,cocuk,otel,tren,istanbul,0,ideal,41,Kadın,6,2,0,272,5,39230,True,True,True,True,14,True,14971.31,True,stabil,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,47.0,,,,True
a52c928e,IT_TUR_COCUK_TREN_OTEL_ISTANBUL_COCUKSUZ,cocuk,otel,tren,istanbul,0,ideal,29,Erkek,19,7,1,504,7,50566,True,True,True,True,12,True,10549.24,True,artan,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,6.0,,,,True
3ee8e485,IT_TUR_COCUK_TREN_OTEL_ISTANBUL_COCUKSUZ,cocuk,otel,tren,istanbul,0,riskli,45,Erkek,11,1,0,189,15,42885,True,True,False,True,9,False,666.66,True,stabil,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,0.6,0.6,1.0,1.0,1.0,1.0,,1.0,0.9,0.6,2,0,0,0.483,1,Onay,True,True,63.0,,,,True
7bf387bb,IT_TUR_COCUK_TREN_OTEL_ISTANBUL_COCUKSUZ,cocuk,otel,tren,istanbul,0,orta,51,Erkek,9,3,1,96,8,55035,True,True,True,True,2,True,1188.0,True,artan,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,0,0,0.844,1,Onay,True,True,22.0,,,,True
b6ab71e1,IT_TUR_COCUK_TREN_OTEL_ISTANBUL_COCUKSUZ,cocuk,otel,tren,istanbul,0,orta,54,Kadın,15,2,0,356,10,57138,True,True,True,True,12,True,1323.34,True,stabil,True,True,True,False,True,True,False,True,True,,True,,,,,,,,1.0,1.0,0.92,0.8,0.92,1.0,1.0,,1.0,0.955,0.8,0,1,2,0.737,1,Onay,True,True,35.0,,,,True
c11bccba,IT_TUR_COCUK_TREN_OTEL_ISTANBUL_COCUKSUZ,cocuk,otel,tren,istanbul,0,riskli,59,Kadın,12,2,0,159,13,52311,True,True,True,True,33,False,461.9,True,stabil,False,True,True,True,True,True,True,True,False,,True,,,,,,,,1.0,1.0,0.0,1.0,1.0,0.8,1.0,,1.0,0.85,0.0,3,1,0,0.276,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.00,True,True,35.0,,,,True
81df331d,IT_TUR_COCUK_TREN_OTEL_ISTANBUL_COCUKSUZ,cocuk,otel,tren,istanbul,0,orta,56,Kadın,4,3,1,393,13,35948,True,True,True,True,14,True,3123.82,True,stabil,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,0,0,0.844,1,Onay,True,True,76.0,,,,True
bb80c427,IT_TUR_COCUK_TREN_OTEL_ISTANBUL_COCUKSUZ,cocuk,otel,tren,istanbul,0,riskli,68,Erkek,21,2,0,114,5,50592,False,False,True,True,14,True,656.46,True,azalan,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,0.2,0.4,1.0,1.0,1.0,1.0,,0.2,0.725,0.2,5,1,0,0.207,0,Ret — Seyahat Sağlık Sigortası: skor 0.20,True,True,129.0,,,,False
436a1f5f,IT_TUR_COCUK_TREN_OTEL_ISTANBUL_COCUKSUZ,cocuk,otel,tren,istanbul,0,ideal,37,Kadın,21,2,0,281,15,43165,True,True,True,True,10,True,9208.34,True,stabil,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,34.0,,,,True
2343cff5,IT_TUR_COCUK_TREN_OTEL_ISTANBUL_COCUKSUZ,cocuk,otel,tren,istanbul,0,orta,44,Kadın,4,2,0,179,10,38346,True,True,True,True,13,True,1370.51,True,stabil,False,True,True,True,True,True,True,True,True,,True,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,57.0,,,,True
