basvuru_id,kombinasyon_kodu,meslek,konaklama,ulasim,bolge,cocuklu,basvurucu_profil,zorunlu_evrak_sayisi,mevcut_evrak_sayisi,eksik_evrak_sayisi,doc_completeness_score,eksik_evraklar,tam_mi,DOC_ARAC_RUHSATI,DOC_ARAC_SIGORTASI,DOC_BASVURU_FORMU,DOC_BIYOMETRIK_FOTOGRAF,DOC_CALISMA_EVRAKLARI,DOC_CALISMA_IZIN_BELGESI,DOC_CALISMA_IZIN_BELGESI_ISVEREN,DOC_CALISMA_IZIN_BELGESI_MEMUR,DOC_CIFTCILIK_BELGESI,DOC_COCUK_BASVURU_FORMU,DOC_DAVET_MEKTUBU,DOC_DOGUM_BELGESI,DOC_EHLIYET,DOC_EMEKLILIK_BELGESI,DOC_EV_SAHIBI_KIMLIK,DOC_FAALIYET_BELGESI,DOC_GEMI_BELGESI,DOC_IMZA_SIRKULERI_CALISAN,DOC_IMZA_SIRKULERI_ISVEREN,DOC_KIMLIK_FOTOKOPI,DOC_MADDI_DESTEKCI_CALISMAYANLAR,DOC_MADDI_DESTEKCI_COCUK,DOC_MADDI_DESTEKCI_OGRENCI,DOC_MADDI_GELIR_CALISAN,DOC_MADDI_GELIR_CALISMAYANLAR,DOC_MADDI_GELIR_CIFTCI,DOC_MADDI_GELIR_EMEKLI,DOC_MADDI_GELIR_ISVEREN,DOC_MADDI_GELIR_MEMUR,DOC_MADDI_GELIR_OGRENCI,DOC_MADDI_GELIR_SERBEST,DOC_MUVAFAKATNAME,DOC_MUVAFAKATNAME_COCUK,DOC_OGRENCI_BELGESI,DOC_OTEL_REZERVASYONU,DOC_OTOBUS_BILETI,DOC_PASAPORT,DOC_SEYAHAT_BILDIRGE,DOC_SEYAHAT_SAGLIK_SIGORTASI,DOC_TARIHCELI_YERLESIM_YERI,DOC_TEMINAT,DOC_TICARET_SICIL_GAZETESI,DOC_TICARI_ODA_KAYDI,DOC_TREN_BILETI,DOC_UCUS_REZERVASYONU,DOC_VERGI_LEVHASI_ISVEREN,DOC_VERGI_LEVHASI_SERBEST,DOC_VIZE_HARCI,DOC_VUKUATLI_NUFUS
41f3dc02,IT_TUR_CIFTCI_TREN_OTEL_ISTANBUL_COCUKLU,ciftci,otel,tren,istanbul,1,dikkatli,17,15,2,0.8824,DOC_DOGUM_BELGESI|DOC_TARIHCELI_YERLESIM_YERI,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1
abfd49aa,IT_TUR_CIFTCI_TREN_OTEL_ISTANBUL_COCUKLU,ciftci,otel,tren,istanbul,1,orta,17,15,2,0.8824,DOC_COCUK_BASVURU_FORMU|DOC_MUVAFAKATNAME,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
440b7dc5,IT_TUR_CIFTCI_TREN_OTEL_ISTANBUL_COCUKLU,ciftci,otel,tren,istanbul,1,dikkatli,17,17,0,1.0,,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
130dd8ef,IT_TUR_CIFTCI_TREN_OTEL_ISTANBUL_COCUKLU,ciftci,otel,tren,istanbul,1,orta,17,15,2,0.8824,DOC_MUVAFAKATNAME|DOC_SEYAHAT_BILDIRGE,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1
4c7fc123,IT_TUR_CIFTCI_TREN_OTEL_ISTANBUL_COCUKLU,ciftci,otel,tren,istanbul,1,orta,17,15,2,0.8824,DOC_CIFTCILIK_BELGESI|DOC_TARIHCELI_YERLESIM_YERI,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1
b1881216,IT_TUR_CIFTCI_TREN_OTEL_ISTANBUL_COCUKLU,ciftci,otel,tren,istanbul,1,dikkatli,17,17,0,1.0,,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
417fc7d2,IT_TUR_CIFTCI_TREN_OTEL_ISTANBUL_COCUKLU,ciftci,otel,tren,istanbul,1,dikkatli,17,16,1,0.9412,DOC_SEYAHAT_SAGLIK_SIGORTASI,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1
0c4499a0,IT_TUR_CIFTCI_TREN_OTEL_ISTANBUL_COCUKLU,ciftci,otel,tren,istanbul,1,orta,17,14,3,0.8235,DOC_SEYAHAT_BILDIRGE|DOC_TEMINAT|DOC_VUKUATLI_NUFUS,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
1cc323af,IT_TUR_CIFTCI_TREN_OTEL_ISTANBUL_COCUKLU,ciftci,otel,tren,istanbul,1,orta,17,15,2,0.8824,DOC_BIYOMETRIK_FOTOGRAF|DOC_OTEL_REZERVASYONU,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1
a96ca84a,IT_TUR_CIFTCI_TREN_OTEL_ISTANBUL_COCUKLU,ciftci,otel,tren,istanbul,1,orta,17,17,0,1.0,,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
3040a218,IT_TUR_CIFTCI_TREN_OTEL_ISTANBUL_COCUKLU,ciftci,otel,tren,istanbul,1,orta,17,15,2,0.8824,DOC_MADDI_GELIR_CIFTCI|DOC_TARIHCELI_YERLESIM_YERI,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1
467bda39,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKSUZ,ciftci,otel,tren,izmir,0,dikkatli,14,14,0,1.0,,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
a372153a,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKSUZ,ciftci,otel,tren,izmir,0,orta,14,13,1,0.9286,DOC_SEYAHAT_BILDIRGE,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1
4aebfde9,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKSUZ,ciftci,otel,tren,izmir,0,orta,14,11,3,0.7857,DOC_MADDI_GELIR_CIFTCI|DOC_SEYAHAT_BILDIRGE|DOC_TEMINAT,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1
638a7984,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKSUZ,ciftci,otel,tren,izmir,0,orta,14,13,1,0.9286,DOC_CIFTCILIK_BELGESI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
ea5a6a6b,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKSUZ,ciftci,otel,tren,izmir,0,dikkatsiz,14,14,0,1.0,,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
aa462a16,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKSUZ,ciftci,otel,tren,izmir,0,orta,14,14,0,1.0,,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
2880a88f,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKSUZ,ciftci,otel,tren,izmir,0,cok_dikkatsiz,14,9,5,0.6429,DOC_BASVURU_FORMU|DOC_CIFTCILIK_BELGESI|DOC_SEYAHAT_SAGLIK_SIGORTASI|DOC_TEMINAT|DOC_VUKUATLI_NUFUS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0
55b3a536,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKSUZ,ciftci,otel,tren,izmir,0,dikkatli,14,13,1,0.9286,DOC_TARIHCELI_YERLESIM_YERI,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1
bd009a80,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKSUZ,ciftci,otel,tren,izmir,0,dikkatli,14,14,0,1.0,,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
85eb5d8e,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKSUZ,ciftci,otel,tren,izmir,0,dikkatli,14,13,1,0.9286,DOC_TEMINAT,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1
d4bc502f,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKSUZ,ciftci,otel,tren,izmir,0,orta,14,14,0,1.0,,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
d7fa07cb,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKSUZ,ciftci,otel,tren,izmir,0,orta,14,12,2,0.8571,DOC_CIFTCILIK_BELGESI|DOC_VUKUATLI_NUFUS,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0
401b2b58,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKSUZ,ciftci,otel,tren,izmir,0,orta,14,14,0,1.0,,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
d4960897,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKSUZ,ciftci,otel,tren,izmir,0,dikkatli,14,12,2,0.8571,DOC_OTEL_REZERVASYONU|DOC_TREN_BILETI,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
99c91a77,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKSUZ,ciftci,otel,tren,izmir,0,orta,14,12,2,0.8571,DOC_MADDI_GELIR_CIFTCI|DOC_VIZE_HARCI,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
caf3fc0a,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKLU,ciftci,otel,tren,izmir,1,cok_dikkatsiz,17,11,6,0.6471,DOC_KIMLIK_FOTOKOPI|DOC_MADDI_GELIR_CIFTCI|DOC_SEYAHAT_BILDIRGE|DOC_TEMINAT|DOC_VIZE_HARCI|DOC_VUKUATLI_NUFUS,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
a2cfc89f,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKLU,ciftci,otel,tren,izmir,1,orta,17,16,1,0.9412,DOC_COCUK_BASVURU_FORMU,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
c873f1ed,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKLU,ciftci,otel,tren,izmir,1,dikkatsiz,17,17,0,1.0,,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
fab165e0,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKLU,ciftci,otel,tren,izmir,1,cok_dikkatsiz,17,15,2,0.8824,DOC_MADDI_GELIR_CIFTCI|DOC_MUVAFAKATNAME,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
ecd5727e,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKLU,ciftci,otel,tren,izmir,1,dikkatsiz,17,14,3,0.8235,DOC_MUVAFAKATNAME|DOC_SEYAHAT_BILDIRGE|DOC_SEYAHAT_SAGLIK_SIGORTASI,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1
04740fa0,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKLU,ciftci,otel,tren,izmir,1,dikkatli,17,15,2,0.8824,DOC_DOGUM_BELGESI|DOC_SEYAHAT_BILDIRGE,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1
a53011be,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKLU,ciftci,otel,tren,izmir,1,dikkatli,17,17,0,1.0,,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
91a19c1d,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKLU,ciftci,otel,tren,izmir,1,cok_dikkatsiz,17,12,5,0.7059,DOC_BIYOMETRIK_FOTOGRAF|DOC_CIFTCILIK_BELGESI|DOC_OTEL_REZERVASYONU|DOC_TREN_BILETI|DOC_VUKUATLI_NUFUS,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
6812c293,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKLU,ciftci,otel,tren,izmir,1,orta,17,16,1,0.9412,DOC_TEMINAT,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1
2d2b74fd,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKLU,ciftci,otel,tren,izmir,1,cok_dikkatsiz,17,14,3,0.8235,DOC_DOGUM_BELGESI|DOC_TARIHCELI_YERLESIM_YERI|DOC_VUKUATLI_NUFUS,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0
63a778ee,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKLU,ciftci,otel,tren,izmir,1,orta,17,14,3,0.8235,DOC_CIFTCILIK_BELGESI|DOC_COCUK_BASVURU_FORMU|DOC_MADDI_GELIR_CIFTCI,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
ac180ea1,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKLU,ciftci,otel,tren,izmir,1,dikkatli,17,15,2,0.8824,DOC_CIFTCILIK_BELGESI|DOC_OTEL_REZERVASYONU,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1
f52370ac,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKLU,ciftci,otel,tren,izmir,1,dikkatsiz,17,14,3,0.8235,DOC_CIFTCILIK_BELGESI|DOC_TARIHCELI_YERLESIM_YERI|DOC_VUKUATLI_NUFUS,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0
35ab5c23,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKLU,ciftci,otel,tren,izmir,1,dikkatsiz,17,14,3,0.8235,DOC_CIFTCILIK_BELGESI|DOC_COCUK_BASVURU_FORMU|DOC_VIZE_HARCI,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
627ae4e3,IT_TUR_CIFTCI_TREN_OTEL_IZMIR_COCUKLU,ciftci,otel,tren,izmir,1,orta,17,15,2,0.8824,DOC_BASVURU_FORMU|DOC_PASAPORT,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1
e051974b,IT_TUR_CIFTCI_TREN_OTEL_DIGER_COCUKSUZ,ciftci,otel,tren,diger,0,cok_dikkatsiz,14,11,3,0.7857,DOC_CIFTCILIK_BELGESI|DOC_MADDI_GELIR_CIFTCI|DOC_VUKUATLI_NUFUS,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0
87c0fb9a,IT_TUR_CIFTCI_TREN_OTEL_DIGER_COCUKSUZ,ciftci,otel,tren,diger,0,dikkatli,14,13,1,0.9286,DOC_TREN_BILETI,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
f2b98ad9,IT_TUR_CIFTCI_TREN_OTEL_DIGER_COCUKSUZ,ciftci,otel,tren,diger,0,cok_dikkatsiz,14,9,5,0.6429,DOC_CIFTCILIK_BELGESI|DOC_SEYAHAT_SAGLIK_SIGORTASI|DOC_TARIHCELI_YERLESIM_YERI|DOC_TEMINAT|DOC_VUKUATLI_NUFUS,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
77ec2527,IT_TUR_CIFTCI_TREN_OTEL_DIGER_COCUKSUZ,ciftci,otel,tren,diger,0,orta,14,14,0,1.0,,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
ef286308,IT_TUR_CIFTCI_TREN_OTEL_DIGER_COCUKSUZ,ciftci,otel,tren,diger,0,dikkatli,14,14,0,1.0,,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
07db6d89,IT_TUR_CIFTCI_TREN_OTEL_DIGER_COCUKSUZ,ciftci,otel,tren,diger,0,dikkatsiz,14,13,1,0.9286,DOC_CIFTCILIK_BELGESI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
175fdca2,IT_TUR_CIFTCI_TREN_OTEL_DIGER_COCUKSUZ,ciftci,otel,tren,diger,0,dikkatli,14,14,0,1.0,,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
30e05151,IT_TUR_CIFTCI_TREN_OTEL_DIGER_COCUKSUZ,ciftci,otel,tren,diger,0,orta,14,12,2,0.8571,DOC_TARIHCELI_YERLESIM_YERI|DOC_VUKUATLI_NUFUS,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0
1a64860c,IT_TUR_CIFTCI_TREN_OTEL_DIGER_COCUKSUZ,ciftci,otel,tren,diger,0,dikkatsiz,14,13,1,0.9286,DOC_CIFTCILIK_BELGESI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
a737bb05,IT_TUR_CIFTCI_TREN_OTEL_DIGER_COCUKSUZ,ciftci,otel,tren,diger,0,orta,14,13,1,0.9286,DOC_TREN_BILETI,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
b208d712,IT_TUR_CIFTCI_TREN_OTEL_DIGER_COCUKSUZ,ciftci,otel,tren,diger,0,dikkatsiz,14,13,1,0.9286,DOC_KIMLIK_FOTOKOPI,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
4b89f3e9,IT_TUR_CIFTCI_TREN_OTEL_DIGER_COCUKSUZ,ciftci,otel,tren,diger,0,cok_dikkatsiz,14,9,5,0.6429,DOC_MADDI_GELIR_CIFTCI|DOC_SEYAHAT_BILDIRGE|DOC_SEYAHAT_SAGLIK_SIGORTASI|DOC_TARIHCELI_YERLESIM_YERI|DOC_VUKUATLI_NUFUS,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
a70ab8fe,IT_TUR_CIFTCI_TREN_OTEL_DIGER_COCUKSUZ,ciftci,otel,tren,diger,0,orta,14,14,0,1.0,,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
6520e101,IT_TUR_CIFTCI_TREN_OTEL_DIGER_COCUKSUZ,ciftci,otel,tren,diger,0,dikkatli,14,14,0,1.0,,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
1f7a6b0c,IT_TUR_CIFTCI_TREN_OTEL_DIGER_COCUKSUZ,ciftci,otel,tren,diger,0,dikkatli,14,14,0,1.0,,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
f5422361,IT_TUR_CIFTCI_TREN_OTEL_DIGER_COCUKLU,ciftci,otel,tren,diger,1,dikkatli,17,17,0,1.0,,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
ba262439,IT_TUR_CIFTCI_TREN_OTEL_DIGER_COCUKLU,ciftci,otel,tren,diger,1,orta,17,16,1,0.9412,DOC_TARIHCELI_YERLESIM_YERI,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1
9950c39e,IT_TUR_CIFTCI_TREN_OTEL_DIGER_COCUKLU,ciftci,otel,tren,diger,1,orta,17,14,3,0.8235,DOC_MUVAFAKATNAME|DOC_SEYAHAT_BILDIRGE|DOC_TARIHCELI_YERLESIM_YERI,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1
8ba054b5,IT_TUR_CIFTCI_TREN_OTEL_DIGER_COCUKLU,ciftci,otel,tren,diger,1,dikkatli,17,17,0,1.0,,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
b90f6a46,IT_TUR_CIFTCI_TREN_OTEL_DIGER_COCUKLU,ciftci,otel,tren,diger,1,cok_dikkatsiz,17,13,4,0.7647,DOC_CIFTCILIK_BELGESI|DOC_MADDI_GELIR_CIFTCI|DOC_MUVAFAKATNAME|DOC_TARIHCELI_YERLESIM_YERI,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1
cabb6890,IT_TUR_CIFTCI_TREN_OTEL_DIGER_COCUKLU,ciftci,otel,tren,diger,1,cok_dikkatsiz,17,14,3,0.8235,DOC_CIFTCILIK_BELGESI|DOC_OTEL_REZERVASYONU|DOC_SEYAHAT_BILDIRGE,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1
